Wavelength Flux
9118.3076171875 75291.7406616211
9119.5576171875 89968.4525756836
9120.8076171875 98607.99731445312
9122.0576171875 97565.25897216797
9123.3076171875 94262.79412841797
9124.5576171875 93839.10055541992
9125.8076171875 92026.70040893555
9127.0576171875 83177.93893432617
9128.3076171875 74567.36053466797
9129.5576171875 72379.6298828125
9130.8076171875 82265.43789672852
9132.0576171875 89672.09252929688
9133.3076171875 84417.9662475586
9134.5576171875 71491.94458007812
9135.8076171875 68725.30958557129
9137.0576171875 85923.36010742188
9138.3076171875 98294.10104370117
9139.5576171875 97590.9260559082
9140.8076171875 96467.21157836914
9142.0576171875 94387.05923461914
9143.3076171875 92172.34243774414
9144.5576171875 94120.36572265625
9145.8076171875 95636.17129516602
9147.0576171875 96163.27996826172
9148.3076171875 91395.76956176758
9149.5576171875 85076.22341918945
9150.8076171875 73698.52011108398
9152.0576171875 65552.87168884277
9153.3076171875 68181.63842773438
9154.5576171875 64698.18746948242
9155.8076171875 70809.80062866211
9157.0576171875 86964.54287719727
9158.3076171875 89304.8444519043
9159.5576171875 85535.68807983398
9160.8076171875 88744.42196655273
9162.0576171875 91444.56546020508
9163.3076171875 92764.8444519043
9164.5576171875 95942.23388671875
9165.8076171875 93726.97497558594
9167.0576171875 87325.96118164062
9168.3076171875 88161.39071655273
9169.5576171875 92045.62670898438
9170.8076171875 88426.6392211914
9172.0576171875 77454.22198486328
9173.3076171875 66849.3041381836
9174.5576171875 68948.75018310547
9175.8076171875 76452.40161132812
9177.0576171875 83623.19714355469
9178.3076171875 90145.05618286133
9179.5576171875 91968.11123657227
9180.8076171875 90840.81698608398
9182.0576171875 87091.21896362305
9183.3076171875 79172.51293945312
9184.5576171875 80995.76385498047
9185.8076171875 91451.77590942383
9187.0576171875 96483.08627319336
9188.3076171875 97717.98483276367
9189.5576171875 96268.73895263672
9190.8076171875 93588.70559692383
9192.0576171875 92390.22152709961
9193.3076171875 89723.7389831543
9194.5576171875 81748.35137939453
9195.8076171875 86535.53887939453
9197.0576171875 95805.39660644531
9198.3076171875 97847.27560424805
9199.5576171875 98348.57632446289
9200.8076171875 98391.4977722168
9202.0576171875 97522.91299438477
9203.3076171875 93610.08059692383
9204.5576171875 88112.91696166992
9205.8076171875 84608.3581237793
9207.0576171875 82112.66662597656
9208.3076171875 83052.17715454102
9209.5576171875 85755.50231933594
9210.8076171875 84470.60195922852
9212.0576171875 82957.373046875
9213.3076171875 82358.04745483398
9214.5576171875 84227.7649230957
9215.8076171875 85474.56103515625
9217.0576171875 88199.46524047852
9218.3076171875 96164.44891357422
9219.5576171875 96977.28619384766
9220.8076171875 94888.15817260742
9222.0576171875 93357.62564086914
9223.3076171875 91627.69927978516
9224.5576171875 90434.2936706543
9225.8076171875 93798.76724243164
9227.0576171875 93887.85656738281
9228.3076171875 90735.7529296875
9229.5576171875 89519.17373657227
9230.8076171875 89453.19665527344
9232.0576171875 88702.12747192383
9233.3076171875 85705.37380981445
9234.5576171875 83898.62353515625
9235.8076171875 83969.30447387695
9237.0576171875 79766.51306152344
9238.3076171875 78680.25189208984
9239.5576171875 82610.80950927734
9240.8076171875 85542.37780761719
9242.0576171875 83951.31787109375
9243.3076171875 81067.40634155273
9244.5576171875 80123.21575927734
9245.8076171875 82469.20974731445
9247.0576171875 87153.6713256836
9248.3076171875 86165.75970458984
9249.5576171875 81132.64138793945
9250.8076171875 80269.37857055664
9252.0576171875 82219.66107177734
9253.3076171875 80891.90423583984
9254.5576171875 81783.89364624023
9255.8076171875 83332.99453735352
9257.0576171875 83133.52667236328
9258.3076171875 81449.6015625
9259.5576171875 78853.64294433594
9260.8076171875 80968.91586303711
9262.0576171875 86256.98434448242
9263.3076171875 90647.70028686523
9264.5576171875 91261.26748657227
9265.8076171875 89221.05587768555
9267.0576171875 87868.90228271484
9268.3076171875 85712.8451538086
9269.5576171875 84671.6400756836
9270.8076171875 82354.27127075195
9272.0576171875 78951.44580078125
9273.3076171875 80615.20370483398
9274.5576171875 83885.79806518555
9275.8076171875 83296.2778930664
9277.0576171875 81371.68838500977
9278.3076171875 76519.71875
9279.5576171875 78532.6716003418
9280.8076171875 82590.7202758789
9282.0576171875 81208.81414794922
9283.3076171875 79909.21661376953
9284.5576171875 77553.33569335938
9285.8076171875 80268.79495239258
9287.0576171875 81882.13653564453
9288.3076171875 81570.51400756836
9289.5576171875 81550.75192260742
9290.8076171875 80414.96209716797
9292.0576171875 79682.32940673828
9293.3076171875 76445.93557739258
9294.5576171875 77334.3203125
9295.8076171875 80694.44302368164
9297.0576171875 76844.91189575195
9298.3076171875 79400.08853149414
9299.5576171875 75464.57638549805
9300.8076171875 76676.205078125
9302.0576171875 81544.57208251953
9303.3076171875 78378.31848144531
9304.5576171875 81244.6032409668
9305.8076171875 79403.29159545898
9307.0576171875 73340.17568969727
9308.3076171875 69612.85800170898
9309.5576171875 82657.57415771484
9310.8076171875 84494.62954711914
9312.0576171875 77262.54640197754
9313.3076171875 75170.3443145752
9314.5576171875 60783.74279785156
9315.8076171875 69564.60046386719
9317.0576171875 82559.58074951172
9318.3076171875 81423.1354675293
9319.5576171875 83339.68618774414
9320.8076171875 83310.97216796875
9322.0576171875 76393.70254516602
9323.3076171875 74303.59400939941
9324.5576171875 68517.3371887207
9325.8076171875 80008.1381225586
9327.0576171875 82745.90219116211
9328.3076171875 84344.38568115234
9329.5576171875 83336.96206665039
9330.8076171875 83648.79208374023
9332.0576171875 83683.08657836914
9333.3076171875 76886.58657836914
9334.5576171875 86044.72259521484
9335.8076171875 90293.80685424805
9337.0576171875 84445.67391967773
9338.3076171875 79325.17330932617
9339.5576171875 89753.91540527344
9340.8076171875 91690.25686645508
9342.0576171875 72701.0645904541
9343.3076171875 71734.93696594238
9344.5576171875 84708.40811157227
9345.8076171875 89452.58557128906
9347.0576171875 89691.63793945312
9348.3076171875 86136.38232421875
9349.5576171875 64070.27276611328
